threshold,sensitivity,specificity,fpr,architecture
0.5311193391436876,0.17575757575757575,0.8632152588555858,0.1367847411444142,logreg_tfidf
0.5307411177252656,0.17575757575757575,0.8626702997275204,0.1373297002724796,logreg_tfidf
0.5305847252512922,0.17575757575757575,0.862125340599455,0.137874659400545,logreg_tfidf
0.5302863571055605,0.17575757575757575,0.8615803814713896,0.1384196185286104,logreg_tfidf
0.5301928491446601,0.17575757575757575,0.8610354223433242,0.1389645776566758,logreg_tfidf
0.5300153293498564,0.17575757575757575,0.8604904632152589,0.1395095367847411,logreg_tfidf
0.5299578268104738,0.18181818181818182,0.8604904632152589,0.1395095367847411,logreg_tfidf
0.5298013553196187,0.18181818181818182,0.8599455040871935,0.1400544959128065,logreg_tfidf
0.5288955943190903,0.18181818181818182,0.8594005449591281,0.1405994550408719,logreg_tfidf
0.5288386453195312,0.18181818181818182,0.8588555858310627,0.1411444141689373,logreg_tfidf
0.5287218720682145,0.18787878787878787,0.8588555858310627,0.1411444141689373,logreg_tfidf
0.5285989389744258,0.18787878787878787,0.8583106267029973,0.1416893732970027,logreg_tfidf
0.5279099076159266,0.19393939393939394,0.8583106267029973,0.1416893732970027,logreg_tfidf
0.5277286676491091,0.19393939393939394,0.8577656675749319,0.1422343324250681,logreg_tfidf
0.5277016990623051,0.2,0.8577656675749319,0.1422343324250681,logreg_tfidf
0.5276855968812926,0.2,0.8572207084468665,0.1427792915531335,logreg_tfidf
0.5274477678572941,0.2,0.8566757493188011,0.14332425068119892,logreg_tfidf
0.5263633630436153,0.20606060606060606,0.8566757493188011,0.14332425068119892,logreg_tfidf
0.5262432460692439,0.20606060606060606,0.8561307901907357,0.14386920980926432,logreg_tfidf
0.5261870498067303,0.20606060606060606,0.8555858310626703,0.14441416893732972,logreg_tfidf
0.5261494830782075,0.20606060606060606,0.8550408719346049,0.14495912806539513,logreg_tfidf
0.5258057283503138,0.21212121212121213,0.8550408719346049,0.14495912806539513,logreg_tfidf
0.525739073706878,0.21818181818181817,0.8550408719346049,0.14495912806539513,logreg_tfidf
0.5249476121832438,0.21818181818181817,0.8544959128065395,0.14550408719346053,logreg_tfidf
0.5245068523110248,0.21818181818181817,0.8539509536784741,0.14604904632152593,logreg_tfidf
0.5242951571021403,0.22424242424242424,0.8539509536784741,0.14604904632152593,logreg_tfidf
0.5240552791094517,0.22424242424242424,0.8534059945504087,0.14659400544959134,logreg_tfidf
0.5237286756615565,0.22424242424242424,0.8528610354223434,0.14713896457765663,logreg_tfidf
0.5235337091077089,0.22424242424242424,0.852316076294278,0.14768392370572203,logreg_tfidf
0.5234961738433213,0.22424242424242424,0.8517711171662126,0.14822888283378743,logreg_tfidf
0.5233308709457626,0.22424242424242424,0.8512261580381472,0.14877384196185284,logreg_tfidf
0.522950509942861,0.22424242424242424,0.8506811989100818,0.14931880108991824,logreg_tfidf
0.5229461042185722,0.23030303030303031,0.8506811989100818,0.14931880108991824,logreg_tfidf
